https://www.realtor.ca/real-estate/24130541/10-claymore-avenue-spryfield-spryfield,"$299,900 ","10 Claymore Avenue, Spryfield, Nova Scotia",3 + 1,2,Royal LePage Atlantic
https://www.realtor.ca/real-estate/24130544/45-cortland-crescent-kentville-kentville,"$525,000 ","45 Cortland Crescent, Kentville, Nova Scotia",2 + 2,4,Royal LePage Atlantic (New Minas)
https://www.realtor.ca/real-estate/24130542/32-hayden-drive-drive-berwick-berwick,"$349,900 ","32 Hayden Drive Drive, Berwick, Nova Scotia",4 + 0,3,RE/MAX Advantage
https://www.realtor.ca/real-estate/24129276/307-5959-spring-garden-road-halifax-halifax,"$375,000 ","307 5959 Spring Garden Road, Halifax, Nova Scotia",3 + 0,2,Royal LePage Atlantic
https://www.realtor.ca/real-estate/24129277/4-pine-grove-lane-waverley-waverley,"$595,000 ","4 Pine Grove Lane, Waverley, Nova Scotia",3 + 0,2,ViewPoint Realty
https://www.realtor.ca/real-estate/24128608/11-rogers-road-nictaux-nictaux,"$374,900 ","11 Rogers Road, Nictaux, Nova Scotia",3 + 1,2,Exit Realty Town & Country
https://www.realtor.ca/real-estate/24128606/8-valkyrie-crescent-dartmouth-dartmouth,"$249,900 ","8 Valkyrie Crescent, Dartmouth, Nova Scotia",3 + 0,2,RE/MAX Nova
https://www.realtor.ca/real-estate/24128609/34123414-albert-street-north-end-north-end,"$650,000 ","3412/3414 Albert Street, North End, Nova Scotia",5 + 0,2,Royal LePage Atlantic
https://www.realtor.ca/real-estate/24128607/7-pinehaven-drive-halifax-halifax,"$949,900 ","7 Pinehaven Drive, Halifax, Nova Scotia",2 + 0,2,Royal LePage Atlantic
https://www.realtor.ca/real-estate/24128223/841-planes-view-drive-greenwood-greenwood,"$380,000 ","841 Planes View Drive, Greenwood, Nova Scotia",3 + 2,3,Royal LePage Atlantic (Greenwood)
https://www.realtor.ca/real-estate/24128221/231-acadia-street-new-glasgow-new-glasgow,"$324,900 ","231 Acadia Street, New Glasgow, Nova Scotia",3 + 0,3,Royal LePage Anchor Realty
https://www.realtor.ca/real-estate/24126260/10-mccarthy-street-dartmouth-dartmouth,"$525,000 ","10 McCarthy Street, Dartmouth, Nova Scotia",3 + 0,2,Exit Realty Metro
https://www.realtor.ca/real-estate/24126053/29-bonita-drive-dartmouth-dartmouth,"$450,000 ","29 Bonita Drive, Dartmouth, Nova Scotia",3 + 0,2,RE/MAX Nova
https://www.realtor.ca/real-estate/24126257/68-melrose-avenue-halifax-halifax,"$399,900 ","68 Melrose Avenue, Halifax, Nova Scotia",6 + 0,2,Harbourside Realty Ltd.
https://www.realtor.ca/real-estate/24126258/225-farnham-gate-road-halifax-halifax,"$350,000 ","225 Farnham Gate Road, Halifax, Nova Scotia",3 + 0,3,Exit Realty Metro
https://www.realtor.ca/real-estate/24126259/55-concorde-way-enfield-enfield,"$350,000 ","55 Concorde Way, Enfield, Nova Scotia",3 + 0,4,RE/MAX NOVA - 15867
https://www.realtor.ca/real-estate/24125886/1039-riverside-drive-lower-sackville-lower-sackville,"$329,000 ","1039 Riverside Drive, Lower Sackville, Nova Scotia",3 + 1,2,Sutton Group Professional Realty - A549
https://www.realtor.ca/real-estate/24125887/58-sawmill-crescent-middle-sackville-middle-sackville,"$439,900 ","58 Sawmill Crescent, Middle Sackville, Nova Scotia",3 + 1,3,Exit Realty Metro
https://www.realtor.ca/real-estate/24125797/302-118-farnham-gate-road-rockingham-rockingham,"$294,900 ","302 118 Farnham Gate Road, Rockingham, Nova Scotia",2 + 0,2,RE/MAX Nova
https://www.realtor.ca/real-estate/24125793/85-basinview-drive-bedford-bedford,"$599,900 ","85 Basinview Drive, Bedford, Nova Scotia",3 + 2,4,Exit Realty Metro
https://www.realtor.ca/real-estate/24125796/42-atholea-drive-dartmouth-dartmouth,"$489,900 ","42 Atholea Drive, Dartmouth, Nova Scotia",2 + 1,1,Royal LePage Atlantic
https://www.realtor.ca/real-estate/24125884/104-5389-victoria-road-halifax-halifax,"$349,000 ","104 5389 Victoria Road, Halifax, Nova Scotia",3 + 0,2,Royal LePage Atlantic
https://www.realtor.ca/real-estate/24125888/2048-shore-road-eastern-passage-eastern-passage,"$399,900 ","2048 Shore Road, Eastern Passage, Nova Scotia",2 + 0,1,RE/MAX Nova
https://www.realtor.ca/real-estate/24125885/74-inspector-court-halifax-halifax,"$499,900 ","74 Inspector Court, Halifax, Nova Scotia",3 + 0,4,RE/MAX Nova
https://www.realtor.ca/real-estate/24125795/224-heritage-way-east-uniacke-east-uniacke,"$699,900 ","224 Heritage Way, East Uniacke, Nova Scotia",3 + 0,3,Royal LePage Atlantic (Dartmouth)
https://www.realtor.ca/real-estate/24125889/21-turner-drive-new-minas-new-minas,"$320,000 ","21 Turner Drive, New Minas, Nova Scotia",3 + 0,2,Keller Williams Select Realty (Kentville)
https://www.realtor.ca/real-estate/24125890/23-turner-drive-new-minas-new-minas,"$325,000 ","23 Turner Drive, New Minas, Nova Scotia",3 + 0,2,Keller Williams Select Realty (Kentville)
https://www.realtor.ca/real-estate/24125609/56-brittany-avenue-greenwood-greenwood,"$445,000 ","56 Brittany Avenue, Greenwood, Nova Scotia",3 + 1,3,Royal LePage Atlantic (Greenwood)
https://www.realtor.ca/real-estate/24125607/931-king-street-windsor-windsor,"$439,900 ","931 King Street, Windsor, Nova Scotia",4 + 1,4,Royal LePage Atlantic - Valley(Windsor)
https://www.realtor.ca/real-estate/24125613/15-travertine-court-halifax-halifax,"$499,900 ","15 Travertine Court, Halifax, Nova Scotia",3 + 1,4,RE/MAX NOVA - 15867
https://www.realtor.ca/real-estate/24125695/18-melrose-crescent-eastern-passage-eastern-passage,"$299,000 ","18 Melrose Crescent, Eastern Passage, Nova Scotia",0 + 3,2,Royal LePage Atlantic (Dartmouth)
https://www.realtor.ca/real-estate/24125611/18-abbey-road-cowie-hill-cowie-hill,"$224,900 ","18 Abbey Road, Cowie Hill, Nova Scotia",3 + 0,1,Royal LePage Atlantic
